patent_citing;organization_citing;patent_cited;university_cited
9233159;Torrey Pines Institute for Molecular Studies;7625865;Universita' Degli Studi di Parma
9870718;Toyota Motor Engineering & Manufacturing North American, Inc.;8538087;Universita' Degli Studi di Brescia
6430997;Trazer Technologies, Inc.;5715834;Scuola Superiore Sant'Anna
9040073;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
8722067;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9623147;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9254333;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9504575;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9566365;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9539362;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9074302;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9381164;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9603971;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
8071722;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
8742069;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
8728498;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9102916;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
8614293;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9132197;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9694082;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
9084840;Trustees of Tufts College, Inc.;7285637;Consorzio per gli Studi Universitari
